zipcode,rate
20544,166.13
20546,166.13
20547,166.13
20548,166.13
20549,166.13
20551,166.13
20552,166.13
20553,166.13
20554,166.13
20555,166.13
20557,166.13
20558,166.13
20559,166.13
20560,166.13
20565,166.13
20566,166.13
20570,166.13
20571,166.13
20572,166.13
20573,166.13
20575,166.13
20576,166.13
20577,166.13
20578,166.13
20579,166.13
20580,166.13
20581,166.13
20585,166.13
20586,166.13
20590,166.13
20591,166.13
20593,166.13
20594,166.13
20597,166.13
20599,166.13
32618,
32615,166.13
32614,166.13
32612,166.13
32603,166.13
32602,166.13
32601,166.13
32609,166.13
32611,166.13
32044,
32604,166.13
32605,166.13
32608,166.13
32606,166.13
32607,166.13
32610,166.13
32616,166.13
32622,
32694,
32696,
32666,
32633,166.13
32631,166.13
32640,
32635,166.13
32641,166.13
32643,
32654,166.13
32653,166.13
32658,166.13
32662,166.13
32655,166.13
32669,
32667,
32627,166.13
32040,183.94
32063,183.94
32072,183.94
32087,183.94
32234,
32417,195.66
32413,
32401,195.66
32402,195.66
32408,195.66
32411,195.66
32407,195.66
32403,195.66
32404,195.66
32406,195.66
32405,195.66
32409,195.66
32410,195.66
32412,195.66
32456,
32437,
32428,
32462,
32461,
32466,
32438,
32444,195.66
32622,
32058,
32042,166.13
32044,
32054,
32666,
32694,
32656,
32083,
32091,
32815,183.94
32941,183.94
32948,
32754,
32923,183.94
32940,183.94
32899,183.94
32912,183.94
32911,183.94
32908,183.94
32909,183.94
32910,183.94
32920,183.94
32919,183.94
32922,183.94
32937,183.94
32924,183.94
32925,183.94
32936,183.94
32935,183.94
32934,183.94
32926,183.94
32932,183.94
32931,183.94
32927,183.94
32949,183.94
32907,183.94
32903,183.94
32906,183.94
32905,183.94
32952,183.94
32951,183.94
32950,183.94
32956,183.94
32953,183.94
32955,183.94
32954,183.94
32959,183.94
32902,183.94
32901,183.94
32904,183.94
32775,183.94
32976,183.94
32780,183.94
32781,183.94
32783,183.94
32796,183.94
33004,165.5
33009,165.5
33008,165.5
33301,165.5
33022,165.5
33021,165.5
33020,165.5
33019,165.5
33024,165.5
33023,165.5
33025,165.5
33026,165.5
33027,165.5
33029,165.5
33028,165.5
33441,165.5
33442,165.5
33443,165.5
33084,165.5
33306,165.5
33307,165.5
33302,165.5
33303,165.5
33313,165.5
33304,165.5
33305,165.5
33311,165.5
33308,165.5
33309,165.5
33323,165.5
33312,165.5
33310,165.5
33326,165.5
33319,165.5
33314,165.5
33318,165.5
33316,165.5
33315,165.5
33317,165.5
33339,165.5
33322,165.5
33083,165.5
33321,165.5
33320,165.5
33082,165.5
33081,165.5
33077,165.5
33076,165.5
33075,165.5
33097,165.5
33093,165.5
33325,165.5
33324,165.5
33335,165.5
33334,165.5
33329,165.5
33330,165.5
33328,165.5
33327,165.5
33331,165.5
33332,165.5
33338,165.5
33336,165.5
33337,165.5
33074,165.5
33346,165.5
33359,165.5
33340,165.5
33345,165.5
33355,165.5
33348,165.5
33349,165.5
33351,165.5
33394,165.5
33388,165.5
33073,165.5
33072,165.5
33061,165.5
33062,165.5
33060,165.5
33066,165.5
33064,165.5
33063,165.5
33065,165.5
33069,165.5
33068,165.5
33067,165.5
33071,165.5
32424,209.35
32421,209.35
32430,209.35
32466,
32438,
32442,
32449,209.35
33917,
34266,
34269,
33983,237.91
33982,237.91
33981,237.91
33980,237.91
33951,237.91
34224,
34223,
33950,237.91
33927,237.91
33949,237.91
33938,237.91
33947,237.91
33946,237.91
33948,237.91
33952,237.91
33953,237.91
33955,
33954,237.91
34442,214.34
34441,214.34
34428,214.34
34423,214.34
34429,214.34
34433,
34436,214.34
34434,214.34
34445,214.34
34447,214.34
34446,214.34
34449,
34448,214.34
34450,214.34
34453,214.34
34452,214.34
34451,214.34
34465,214.34
34464,214.34
34460,214.34
34461,214.34
34487,214.34
34601,
32030,235.92
32058,
32043,
32050,235.92
32073,
32067,235.92
32065,235.92
32068,235.92
32079,235.92
32656,
32666,
32006,235.92
32003,235.92
32140,
32091,
32160,235.92
32234,
32244,
34105,235.65
34101,235.65
34103,235.65
34104,235.65
34102,235.65
34134,
34106,235.65
34108,235.65
34107,235.65
34110,
34119,
34109,235.65
34117,235.65
34113,235.65
34112,235.65
34116,235.65
34114,235.65
34120,235.65
34138,235.65
34135,
34137,235.65
34139,235.65
34142,
34141,
34140,235.65
34146,235.65
34145,235.65
34143,235.65
32025,221.63
32024,
32038,221.63
32056,221.63
32055,
32061,221.63
32643,
32094,
32096,
33865,
34266,
34265,248.03
34268,248.03
34267,248.03
34269,
32692,231.59
32359,
32628,231.59
32648,231.59
32680,231.59
32008,
32009,
32073,
32081,
32277,196.64
32203,196.64
32202,196.64
32266,196.64
32201,196.64
32223,
32205,196.64
32204,196.64
32210,196.64
32206,196.64
32222,196.64
32209,196.64
32208,196.64
32207,196.64
32211,196.64
32214,196.64
32099,196.64
32221,196.64
32216,196.64
32212,196.64
32217,196.64
32220,196.64
32219,196.64
32218,196.64
32231,196.64
32229,196.64
32224,196.64
32228,196.64
32232,196.64
32227,196.64
32225,196.64
32226,196.64
32240,196.64
32258,196.64
32239,196.64
32233,196.64
32238,196.64
32234,
32237,196.64
32235,196.64
32236,196.64
32244,
32241,196.64
32250,196.64
32247,196.64
32246,196.64
32245,196.64
32255,196.64
32254,196.64
32256,196.64
32257,196.64
32533,195.84
32535,195.84
32534,195.84
32560,195.84
32561,
32559,195.84
32563,
32577,195.84
32568,195.84
32591,195.84
32524,195.84
32526,195.84
32523,195.84
32521,195.84
32503,195.84
32522,195.84
32502,195.84
32501,195.84
32509,195.84
32504,195.84
32520,195.84
32516,195.84
32506,195.84
32508,195.84
32505,195.84
32507,195.84
32512,195.84
32511,195.84
32514,195.84
32513,195.84
32174,
32136,228.9
32180,
32135,228.9
32080,
32142,228.9
32110,228.9
32137,228.9
32164,228.9
32143,228.9
32346,
32323,237.91
32322,237.91
32320,237.91
32321,
32329,237.91
32328,237.91
32456,
32343,226.84
32351,226.84
32353,226.84
32352,226.84
32324,226.84
32330,226.84
32332,226.84
32333,226.84
39819,
32619,268.93
32693,
32643,
32669,
32008,
33471,246.01
34974,
33935,
33944,246.01
33960,
32457,239.76
32456,
32465,239.76
32052,266.79
32053,266.79
32096,
33865,
33873,236.32
33890,236.32
33834,
33972,
33440,
33975,226.87
33930,226.87
33935,
33936,
34142,
34661,234.5
33597,
33523,
34636,234.5
34614,234.5
34611,234.5
34604,234.5
34603,234.5
34602,234.5
34601,
34607,234.5
34606,234.5
34605,234.5
34609,234.5
34613,234.5
34608,234.5
33857,226.87
33852,226.87
33862,226.87
33875,226.87
33872,226.87
33871,226.87
33870,226.87
33876,226.87
33825,
33826,226.87
34974,
33960,
33610,268.48
33587,268.48
33547,
33503,268.48
33527,268.48
33534,268.48
33530,268.48
33571,268.48
33572,268.48
33540,
33544,
33549,
33559,
33548,
33567,268.48
33550,268.48
33558,
33556,
33563,268.48
33570,268.48
33594,268.48
33566,
33564,268.48
33596,268.48
33565,268.48
33595,268.48
33602,268.48
33598,
33568,268.48
33569,268.48
33601,268.48
33609,268.48
33604,268.48
33608,268.48
33603,268.48
33607,268.48
33606,268.48
33605,268.48
33616,268.48
33586,268.48
33573,268.48
33579,268.48
33613,268.48
33612,268.48
33611,268.48
33621,268.48
33615,268.48
33614,268.48
33575,268.48
33617,268.48
33620,268.48
33578,268.48
33619,268.48
33860,
33584,268.48
33618,268.48
33583,268.48
33592,268.48
33655,268.48
33646,268.48
33650,268.48
33624,268.48
33623,268.48
33622,268.48
33626,268.48
33625,268.48
33647,268.48
33629,268.48
33630,268.48
33633,268.48
33635,268.48
33637,268.48
33631,268.48
33634,268.48
33509,268.48
33508,268.48
33511,268.48
33510,268.48
33661,268.48
33810,
33660,268.48
33674,268.48
33673,268.48
33672,268.48
33664,268.48
33663,268.48
33662,268.48
33694,268.48
33675,268.48
33682,268.48
33677,268.48
33680,268.48
33679,268.48
33681,268.48
33685,268.48
33684,268.48
33689,268.48
33688,268.48
33687,268.48
33686,268.48
32425,
32464,
32440,
32455,
32452,282.19
32948,
34951,
32957,247.51
32958,247.51
32960,247.51
32965,247.51
32964,247.51
32961,247.51
32963,247.51
32962,247.51
32978,247.51
32967,247.51
32969,247.51
32966,247.51
32968,247.51
32970,247.51
32971,247.51
32432,279.55
32420,
32426,279.55
32423,279.55
32431,
32428,
32460,279.55
32446,279.55
32438,
32445,279.55
32440,
32443,279.55
32442,
32447,279.55
32448,279.55
32337,268.93
32336,
32344,
32345,268.93
32361,268.93
32309,
32317,
32331,
32013,287.84
32066,287.84
32008,
34789,280.92
34714,
34713,280.92
34712,280.92
34711,280.92
34705,280.92
34715,280.92
34731,
34729,280.92
34737,280.92
34736,280.92
34749,280.92
34748,280.92
34753,280.92
34755,280.92
34756,280.92
34762,280.92
34788,280.92
34787,
34797,280.92
32702,
32767,280.92
32195,
32102,
32720,
32727,280.92
32726,280.92
32735,280.92
32736,280.92
32756,280.92
32757,
32776,
32778,280.92
32784,
32158,280.92
32159,
33917,
33916,289.57
33911,289.57
33909,289.57
33993,289.57
33991,289.57
33910,289.57
33990,289.57
33971,289.57
33973,289.57
33915,289.57
33972,
33908,289.57
33974,289.57
33976,289.57
33907,289.57
33906,289.57
33902,289.57
33901,289.57
33903,289.57
33904,289.57
33905,289.57
33970,289.57
33994,289.57
33918,289.57
33914,289.57
33913,289.57
33912,289.57
33919,289.57
33931,289.57
33922,289.57
33921,289.57
33920,289.57
33924,289.57
33928,289.57
33929,289.57
33932,289.57
33936,
33945,289.57
34119,
33956,289.57
33955,
33957,289.57
33967,289.57
33966,289.57
33965,289.57
34110,
34133,289.57
34135,
34136,289.57
34134,
34142,
32301,268.93
32344,
32399,268.93
32395,268.93
32362,268.93
32306,268.93
32305,268.93
32304,268.93
32303,268.93
32302,268.93
32313,268.93
32308,268.93
32307,268.93
32312,268.93
32309,
32311,268.93
32310,268.93
32316,268.93
32314,268.93
32315,268.93
32317,
32318,268.93
32618,
32621,288.39
32696,
32693,
34431,
32639,288.39
32644,288.39
32668,
32669,
32683,288.39
34449,
32625,288.39
34498,288.39
32626,288.39
32335,237.91
32360,237.91
32321,
32334,237.91
32059,288.39
32340,288.39
32341,288.39
32350,288.39
32331,
32336,
33598,
34220,263.91
34266,
34264,263.91
34219,263.91
34270,263.91
34280,263.91
34281,263.91
34282,263.91
34222,263.91
34221,263.91
34218,263.91
34228,
34250,263.91
34243,
34240,
34260,263.91
34251,
34217,263.91
34203,263.91
34202,263.91
34201,263.91
34211,263.91
34206,263.91
34204,263.91
34205,263.91
34210,263.91
34209,263.91
34207,263.91
34208,263.91
34215,263.91
34212,263.91
34216,263.91
32617,269.56
32179,269.56
32182,269.56
32183,269.56
32133,269.56
32134,269.56
32696,
32702,
34473,269.56
32192,269.56
32664,269.56
32634,269.56
34421,269.56
34420,269.56
34430,269.56
34433,
34431,
34432,269.56
32663,269.56
32195,
34472,269.56
32681,269.56
32668,
32667,
32113,269.56
32686,269.56
32111,269.56
34471,269.56
34470,269.56
32784,
34475,269.56
34474,269.56
34479,269.56
34478,269.56
34476,269.56
34477,269.56
34480,269.56
34481,269.56
34484,
34483,269.56
34482,269.56
34492,269.56
34491,269.56
34489,269.56
34488,269.56
32162,
33469,
33455,265.63
33458,
34957,
33475,265.63
33478,
34956,265.63
34958,265.63
33438,
34974,
34997,265.63
34996,265.63
34995,265.63
34990,
34991,265.63
34992,265.63
34994,
33017,266.96
33012,266.96
33011,266.96
33010,266.96
33016,266.96
33018,266.96
33015,266.96
33013,266.96
33014,266.96
33039,266.96
33031,266.96
33030,266.96
33032,266.96
33035,266.96
33034,266.96
33033,266.96
33280,266.96
33283,266.96
33299,266.96
33296,266.96
33183,266.96
33269,266.96
33177,266.96
33176,266.96
33124,266.96
33181,266.96
33178,266.96
33182,266.96
33180,266.96
33179,266.96
33206,266.96
33187,266.96
33186,266.96
33266,266.96
33185,266.96
33184,266.96
33199,266.96
33190,266.96
33189,266.96
33188,266.96
33193,266.96
33197,266.96
33196,266.96
33194,266.96
33222,266.96
33239,266.96
33265,266.96
33238,266.96
33231,266.96
33234,266.96
33233,266.96
33245,266.96
33261,266.96
33243,266.96
33242,266.96
33247,266.96
33257,266.96
33256,266.96
33255,266.96
33175,266.96
33111,266.96
33174,266.96
33002,266.96
33092,266.96
33101,266.96
33090,266.96
33102,266.96
33106,266.96
33109,266.96
33172,266.96
33142,266.96
33173,266.96
33141,266.96
33119,266.96
33116,266.96
33140,266.96
33122,266.96
33125,266.96
33131,266.96
33126,266.96
33130,266.96
33127,266.96
33132,266.96
33129,266.96
33128,266.96
33139,266.96
33133,266.96
33138,266.96
33137,266.96
33134,266.96
33136,266.96
33135,266.96
33146,266.96
33145,266.96
33156,266.96
33144,266.96
33143,266.96
33155,266.96
33150,266.96
33169,266.96
33149,266.96
33147,266.96
33154,266.96
33151,266.96
33153,266.96
33152,266.96
33158,266.96
33168,266.96
33157,266.96
33163,266.96
33159,266.96
33162,266.96
33161,266.96
33160,266.96
33167,266.96
33165,266.96
33164,266.96
33166,266.96
33170,266.96
33112,266.96
33114,266.96
33056,266.96
33055,266.96
33054,266.96
33043,266.28
33045,266.28
33042,266.28
33037,266.28
33036,266.28
33040,266.28
33041,266.28
33051,266.28
33050,266.28
33052,266.28
34141,
33001,266.28
33070,266.28
32011,290.68
32009,
32034,
32041,290.68
32035,290.68
32046,290.68
32097,290.68
32234,
32542,269.81
32531,
32536,269.81
32541,269.81
32537,269.81
32539,
32540,269.81
32548,269.81
32547,269.81
32544,269.81
32549,269.81
32550,
32564,
32567,
32569,269.81
32578,
32579,269.81
32588,269.81
32580,269.81
32439,
34972,
34973,318.27
34974,
34747,
34734,290.24
34740,290.24
34761,290.24
34787,
34760,290.24
34786,290.24
34778,290.24
34777,290.24
32812,290.24
32703,
32811,290.24
32809,290.24
32704,290.24
32808,290.24
32810,290.24
32814,290.24
32819,290.24
32818,290.24
32817,290.24
32816,290.24
32825,290.24
32824,290.24
32853,290.24
32821,290.24
32820,290.24
32839,290.24
32837,290.24
32822,290.24
32836,290.24
32828,290.24
32826,290.24
32827,290.24
32831,290.24
32829,290.24
32835,290.24
32830,290.24
32834,290.24
32833,290.24
32832,290.24
32710,290.24
32709,290.24
32712,290.24
32757,
32751,
32854,290.24
32857,290.24
32855,290.24
32861,290.24
32856,290.24
32896,290.24
32897,290.24
32891,290.24
32858,290.24
32860,290.24
32859,290.24
32887,290.24
32862,290.24
32872,290.24
32869,290.24
32868,290.24
32867,290.24
32886,290.24
32878,290.24
32877,290.24
32885,290.24
32807,290.24
32802,290.24
32768,290.24
32777,290.24
32776,
32789,290.24
32798,290.24
32792,
32790,290.24
32794,290.24
32793,290.24
32801,290.24
32804,290.24
32803,290.24
32806,290.24
32805,290.24
34746,295.85
34745,295.85
34744,295.85
34742,295.85
34741,295.85
34739,295.85
34743,295.85
34769,295.85
34747,
34759,
34758,295.85
34770,295.85
34773,295.85
34772,295.85
34771,295.85
33897,
33896,
33898,
33848,295.85
34972,
33469,
33468,280.06
33462,280.06
33440,
33446,280.06
33461,280.06
33445,280.06
33444,280.06
33460,280.06
33454,280.06
33449,280.06
33448,280.06
33459,280.06
33458,
33464,280.06
33466,280.06
33467,280.06
33463,280.06
33465,280.06
33425,280.06
33499,280.06
33484,280.06
33427,280.06
33438,
33426,280.06
33470,280.06
33429,280.06
33428,280.06
33472,280.06
33473,280.06
33474,280.06
33478,
33476,280.06
33477,280.06
33480,280.06
33483,280.06
33482,280.06
33481,280.06
33486,280.06
33497,280.06
33487,280.06
33498,280.06
33493,280.06
33496,280.06
33488,280.06
33435,280.06
33420,280.06
33408,280.06
33433,280.06
33432,280.06
33424,280.06
33407,280.06
33422,280.06
33421,280.06
33406,280.06
33431,280.06
33430,280.06
33405,280.06
33401,280.06
33437,280.06
33404,280.06
33436,280.06
33403,280.06
33402,280.06
33418,280.06
33434,280.06
33409,280.06
33419,280.06
33415,280.06
33411,280.06
33410,280.06
33414,280.06
33412,280.06
33413,280.06
33417,280.06
33416,280.06
34674,277.81
34673,277.81
34668,277.81
34667,277.81
34669,277.81
34680,277.81
34679,277.81
34691,277.81
34690,277.81
34692,277.81
33593,277.81
33525,277.81
33526,277.81
33537,277.81
33541,277.81
33539,277.81
33545,277.81
33540,
33544,
33542,277.81
33543,277.81
33548,
33549,
33558,
33556,
33597,
33559,
34656,277.81
33576,277.81
33574,277.81
33523,
33524,277.81
33849,
33809,
34655,277.81
34653,277.81
34654,277.81
34610,277.81
34652,277.81
34638,277.81
34637,277.81
34639,277.81
33744,280.46
34660,280.46
33741,280.46
34685,280.46
34684,280.46
34677,280.46
34683,280.46
34682,280.46
34681,280.46
33740,280.46
34688,280.46
33738,280.46
34689,280.46
34695,280.46
34697,280.46
34698,280.46
33737,280.46
33747,280.46
33743,280.46
33742,280.46
33755,280.46
33736,280.46
33760,280.46
33734,280.46
33785,280.46
33759,280.46
33756,280.46
33758,280.46
33757,280.46
33767,280.46
33762,280.46
33766,280.46
33761,280.46
33765,280.46
33763,280.46
33764,280.46
33775,280.46
33770,280.46
33769,280.46
33774,280.46
33771,280.46
33773,280.46
33772,280.46
33784,280.46
33778,280.46
33777,280.46
33776,280.46
33782,280.46
33781,280.46
33786,280.46
33780,280.46
33779,280.46
33733,280.46
33731,280.46
33730,280.46
33713,280.46
33715,280.46
33704,280.46
33703,280.46
33702,280.46
33701,280.46
33712,280.46
33707,280.46
33706,280.46
33705,280.46
33708,280.46
33711,280.46
33710,280.46
33709,280.46
33714,280.46
33729,280.46
33716,280.46
33732,280.46
34714,
33884,301.41
34759,
33547,
33566,
33881,301.41
33853,301.41
33880,301.41
33855,301.41
33868,301.41
33856,301.41
33854,301.41
33867,301.41
33858,301.41
33859,301.41
33860,
33863,301.41
33877,301.41
33897,
33883,301.41
33882,301.41
33888,301.41
33885,301.41
33896,
33898,
33851,301.41
33849,
33803,301.41
33810,
33802,301.41
33801,301.41
33806,301.41
33805,301.41
33804,301.41
33809,
33807,301.41
33837,301.41
33812,301.41
33811,301.41
33823,301.41
33813,301.41
33820,301.41
33815,301.41
33835,301.41
33827,301.41
33825,
33836,301.41
33830,301.41
33834,
33831,301.41
33844,301.41
33838,301.41
33843,301.41
33839,301.41
33841,301.41
33840,301.41
33846,301.41
33845,301.41
33847,301.41
33850,301.41
32187,294.44
32043,
32178,294.44
32177,294.44
32185,294.44
32181,294.44
32131,
32189,294.44
32640,
32193,294.44
32007,294.44
32666,
32112,294.44
32140,
32139,294.44
32138,294.44
32082,
32145,
32147,294.44
32157,294.44
32149,294.44
32148,294.44
32034,
32033,290.87
32081,
32131,
32080,
32086,290.87
32223,
32085,290.87
32004,290.87
32084,290.87
32082,
32095,290.87
32260,290.87
32092,290.87
32259,290.87
32145,
34949,278.8
34948,278.8
34946,278.8
34947,278.8
34945,278.8
34953,278.8
34952,278.8
34951,
34950,278.8
34957,
34954,278.8
34984,278.8
34987,278.8
34983,278.8
34982,278.8
34981,278.8
34979,278.8
34986,278.8
34985,278.8
34990,
34988,278.8
34994,
34972,
32531,
32530,268.56
32561,
32562,268.56
32563,
32566,268.56
32564,
32565,268.56
32571,268.56
32572,268.56
32570,268.56
32583,268.56
34285,264.3
34287,264.3
34289,264.3
34286,264.3
34288,264.3
34291,264.3
34290,264.3
34295,264.3
34293,264.3
34292,264.3
34284,264.3
34266,
34274,264.3
34272,264.3
34278,264.3
34277,264.3
34276,264.3
34275,264.3
34228,
34229,264.3
34223,
34224,
34239,264.3
34232,264.3
34231,264.3
34230,264.3
34235,264.3
34234,264.3
34233,264.3
34238,264.3
34236,264.3
34237,264.3
34241,264.3
34242,264.3
34240,
34243,
34251,
32703,
32701,300.75
32766,300.75
32708,300.75
32707,300.75
32714,300.75
32715,300.75
32716,300.75
32719,300.75
32718,300.75
32746,300.75
32762,300.75
32730,300.75
32745,300.75
32733,300.75
32732,300.75
32751,
32750,300.75
32747,300.75
32752,300.75
32765,300.75
32771,300.75
32779,300.75
32772,300.75
32773,300.75
32791,300.75
32795,300.75
32792,
32799,300.75
34731,
34785,280.02
33538,280.02
33597,
33585,280.02
33521,280.02
33514,280.02
33513,280.02
34484,
32159,
32162,
32163,280.02
32024,
32055,
32064,322.13
32060,322.13
32062,322.13
32071,322.13
32096,
32008,
32094,
32347,305.46
32348,305.46
32356,305.46
32357,305.46
32359,
32331,
32336,
32026,231.68
32054,
32058,
32697,231.68
32083,
32169,263.86
32130,263.86
32173,263.86
32170,263.86
32175,263.86
32174,
32129,263.86
32176,263.86
32180,
32128,263.86
32132,263.86
32190,263.86
32168,263.86
32706,263.86
32198,263.86
32722,263.86
32141,263.86
32124,263.86
32721,263.86
32123,263.86
32105,263.86
32102,
32720,
32114,263.86
32116,263.86
32122,263.86
32117,263.86
32713,263.86
32115,263.86
32119,263.86
32118,263.86
32120,263.86
32121,263.86
32764,263.86
32728,263.86
32724,263.86
32723,263.86
